ensembl_gene_id,gene_symbol,chromosome,start,end,strand,biotype,description
ENSG00000256441,DNAJB6P5,11,69737298,69738017,-1,processed_pseudogene,DNAJB6 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:54758]
ENSG00000307873,,8,140463696,140465179,-1,lncRNA,novel transcript
ENSG00000075388,FGF4,11,69771022,69775341,-1,protein_coding,fibroblast growth factor 4 [Source:HGNC Symbol;Acc:HGNC:3682]
ENSG00000307883,,8,61828088,61831511,-1,lncRNA,novel transcript
ENSG00000301449,,4,78645607,78658145,-1,lncRNA,novel transcript
ENSG00000307898,,8,60903386,60910860,-1,lncRNA,novel transcript
ENSG00000297350,,15,98550552,98581009,1,lncRNA,novel transcript
ENSG00000201535,Y_RNA,11,118836010,118836111,1,misc_RNA,Y RNA [Source:RFAM;Acc:RF00019]
ENSG00000160683,CXCR5,11,118883892,118897787,1,protein_coding,C-X-C motif chemokine receptor 5 [Source:HGNC Symbol;Acc:HGNC:1060]
ENSG00000278022,,15,98647149,98660671,1,lncRNA,"novel transcript, sense intronic to IGF1R"
ENSG00000260278,BMP2K-DT,4,78768321,78775973,-1,lncRNA,BMP2K divergent transcript [Source:HGNC Symbol;Acc:HGNC:55396]
ENSG00000163083,INHBB,2,120346136,120351803,1,protein_coding,inhibin subunit beta B [Source:HGNC Symbol;Acc:HGNC:6067]
ENSG00000254802,,8,60960976,60967833,-1,lncRNA,novel transcript
ENSG00000297382,,15,98630875,98635128,1,lncRNA,novel transcript
ENSG00000301474,,4,128602202,128631251,1,lncRNA,novel transcript
ENSG00000297400,,15,56735214,56737905,-1,lncRNA,"novel transcript, sense intronic to RP11-566D24.2"
ENSG00000287382,,4,55889743,55948818,-1,lncRNA,"novel transcript, antisense to EXOC1"
ENSG00000245869,,11,118885841,118887742,-1,lncRNA,"novel transcript, antisense to CXCR5"
ENSG00000297422,,15,26181136,26244938,-1,lncRNA,novel transcript
ENSG00000234645,YWHAEP5,2,138288029,138288793,-1,processed_pseudogene,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:49439]
ENSG00000307935,,8,60872729,60875801,1,lncRNA,novel transcript
ENSG00000307957,,8,60921180,60922664,-1,lncRNA,novel transcript
ENSG00000264211,MIR4492,11,118910708,118910787,1,miRNA,microRNA 4492 [Source:HGNC Symbol;Acc:HGNC:41563]
ENSG00000270289,,2,180473137,180473419,-1,processed_pseudogene,ribosomal protein L17 (RPL17) pseudogene
ENSG00000110375,UPK2,11,118925164,118958559,1,protein_coding,uroplakin 2 [Source:HGNC Symbol;Acc:HGNC:12579]
ENSG00000253688,,8,48551527,48556441,-1,lncRNA,novel transcript
ENSG00000233081,,9,91421366,91427174,1,lncRNA,novel transcript
ENSG00000197124,ZNF682,19,19997058,20039505,-1,protein_coding,zinc finger protein 682 [Source:HGNC Symbol;Acc:HGNC:28857]
ENSG00000301484,,4,88658916,88664612,-1,lncRNA,"novel transcript, antisense to HERC3"
ENSG00000144331,ZNF385B,2,179441982,179861612,-1,protein_coding,zinc finger protein 385B [Source:HGNC Symbol;Acc:HGNC:26332]
ENSG00000307978,,8,60911351,60912225,-1,lncRNA,novel transcript
ENSG00000301488,,4,122824734,122825538,1,lncRNA,novel transcript
ENSG00000280881,,15,21328311,21343881,-1,lncRNA,novel transcript
ENSG00000290015,,4,8159014,8160134,1,lncRNA,novel transcript
ENSG00000253608,,8,48551138,48730918,1,lncRNA,novel transcript
ENSG00000301501,,4,55949263,55949558,1,lncRNA,"novel transcript, sense intronic to CEP135"
ENSG00000301508,,4,26787918,26790203,1,lncRNA,novel transcript
ENSG00000290690,,15,84398316,84422500,-1,lncRNA,novel transcript
ENSG00000201162,RNU6-454P,3,15339749,15339855,1,snRNA,"RNA, U6 small nuclear 454, pseudogene [Source:HGNC Symbol;Acc:HGNC:47417]"
ENSG00000301513,,4,10457472,10462521,1,lncRNA,novel transcript
ENSG00000204148,LINC00474,9,115839214,115925720,-1,lncRNA,long intergenic non-protein coding RNA 474 [Source:HGNC Symbol;Acc:HGNC:23367]
ENSG00000226427,HMGN2P7,3,15375373,15375645,-1,processed_pseudogene,high mobility group nucleosomal binding domain 2 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:33575]
ENSG00000286848,,4,70637745,70686816,1,lncRNA,novel transcript
ENSG00000144597,EAF1,3,15427598,15450635,1,protein_coding,ELL associated factor 1 [Source:HGNC Symbol;Acc:HGNC:20907]
ENSG00000239726,RN7SL688P,11,118931216,118931490,1,misc_RNA,"RNA, 7SL, cytoplasmic 688, pseudogene [Source:HGNC Symbol;Acc:HGNC:46704]"
ENSG00000222529,Y_RNA,11,118970498,118970595,1,misc_RNA,Y RNA [Source:RFAM;Acc:RF00019]
ENSG00000286641,,4,187935089,187992954,-1,lncRNA,novel transcript
ENSG00000176302,FOXR1,11,118971712,118981287,1,protein_coding,forkhead box R1 [Source:HGNC Symbol;Acc:HGNC:29980]
ENSG00000301534,,4,40283584,40291223,1,lncRNA,novel transcript
ENSG00000301554,,4,6880663,6902027,-1,lncRNA,"novel transcript, antisense to KIAA0232"
ENSG00000289034,,4,87996438,88007523,-1,lncRNA,novel transcript
ENSG00000307998,,8,17335685,17336797,-1,lncRNA,"novel transcript, sense intronic to MTMR7"
ENSG00000206926,RNU6-1024P,3,15433110,15433216,-1,snRNA,"RNA, U6 small nuclear 1024, pseudogene [Source:HGNC Symbol;Acc:HGNC:47987]"
ENSG00000263573,MIR4270,3,15496239,15496308,-1,miRNA,microRNA 4270 [Source:HGNC Symbol;Acc:HGNC:38377]
ENSG00000250863,,4,43972921,44025535,-1,lncRNA,novel transcript
ENSG00000241064,RN7SL110P,3,15506623,15506905,-1,misc_RNA,"RNA, 7SL, cytoplasmic 110, pseudogene [Source:HGNC Symbol;Acc:HGNC:46126]"
ENSG00000308060,,8,72449474,72479902,-1,lncRNA,novel transcript
ENSG00000264354,MIR3134,3,15697298,15697371,-1,miRNA,microRNA 3134 [Source:HGNC Symbol;Acc:HGNC:38254]
ENSG00000263740,RN7SL4P,3,15738515,15738809,1,misc_RNA,"RNA, 7SL, cytoplasmic 4, pseudogene [Source:HGNC Symbol;Acc:HGNC:10039]"
ENSG00000308097,,8,22921086,22939523,1,lncRNA,"novel transcript, antisense to PEBP4"
ENSG00000283848,MIR6872,3,50273236,50273297,1,miRNA,microRNA 6872 [Source:HGNC Symbol;Acc:HGNC:50037]
ENSG00000237653,PERPP1,3,191952349,191952826,-1,processed_pseudogene,PERP pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:56619]
ENSG00000308232,,9,15550675,15553405,-1,lncRNA,"novel transcript, antisense to CCDC171"
ENSG00000232353,,3,192029880,192036557,1,lncRNA,novel transcript
ENSG00000308109,,8,123856768,123858546,-1,lncRNA,"novel transcript, antisense to FER1L6"
ENSG00000226900,,10,132508394,132518367,-1,lncRNA,novel transcript
ENSG00000308114,,8,22842155,22846787,-1,lncRNA,"novel transcript, sense intronic to PEBP4"
ENSG00000196600,SLC22A25,11,63158437,63243599,-1,protein_coding,solute carrier family 22 member 25 [Source:HGNC Symbol;Acc:HGNC:32935]
ENSG00000308236,,9,115694285,115742987,1,lncRNA,novel transcript
ENSG00000287178,,3,192078950,192119864,-1,lncRNA,novel transcript
ENSG00000253142,,8,22895051,22897827,-1,lncRNA,novel transcript
ENSG00000308237,,9,126051030,126053006,-1,lncRNA,novel transcript
ENSG00000222583,RN7SKP222,3,192093122,192093436,1,misc_RNA,RN7SK pseudogene 222 [Source:HGNC Symbol;Acc:HGNC:45946]
ENSG00000308256,,9,116027507,116060721,-1,lncRNA,novel transcript
ENSG00000231383,FGF12-AS1,3,192238037,192283097,1,lncRNA,FGF12 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40234]
ENSG00000308199,,8,144064062,144076359,1,lncRNA,novel transcript
ENSG00000308267,,9,78450035,78527528,1,lncRNA,novel transcript
ENSG00000204814,,9,61659733,61662690,1,lncRNA,novel transcript
ENSG00000230126,FGF12-AS2,3,192515022,192516573,1,lncRNA,FGF12 antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:40235]
ENSG00000255224,,8,144077989,144079265,-1,lncRNA,TEC
ENSG00000297109,,10,126704184,126704786,-1,lncRNA,"novel transcript, sense intronic to C10orf90"
ENSG00000268070,,19,20033444,20034332,1,processed_pseudogene,BCL2/adenovirus E1B 19kDa interacting protein 3 (BNIP3) pseudogene
ENSG00000226709,FGF12-AS3,3,192516831,192521398,1,lncRNA,FGF12 antisense RNA 3 [Source:HGNC Symbol;Acc:HGNC:40236]
ENSG00000297120,,10,75396195,75397880,1,lncRNA,"novel transcript, antisense to ZNF503"
ENSG00000238902,,3,192534009,192534112,-1,snoRNA,
ENSG00000274033,,19,20056466,20056594,-1,unprocessed_pseudogene,novel zinc finger protein pseudogene
ENSG00000200184,RNU1-20P,3,192729555,192729716,-1,snRNA,"RNA, U1 small nuclear 20, pseudogene [Source:HGNC Symbol;Acc:HGNC:41946]"
ENSG00000230555,LINC02916,10,43407850,43422116,1,lncRNA,long intergenic non-protein coding RNA 2916 [Source:HGNC Symbol;Acc:HGNC:55574]
ENSG00000253553,,8,88326737,88970677,1,lncRNA,"novel transcript, antisense to MMP16"
ENSG00000308285,,9,39403379,39537942,1,lncRNA,novel transcript
ENSG00000288679,,3,70613598,70617661,1,lncRNA,novel transcript
ENSG00000269154,BNIP3P13,19,20062755,20063320,1,processed_pseudogene,BCL2 interacting protein 3 pseudogene 13 [Source:HGNC Symbol;Acc:HGNC:49693]
ENSG00000251350,LINC02475,4,44016700,44057242,1,lncRNA,long intergenic non-protein coding RNA 2475 [Source:HGNC Symbol;Acc:HGNC:53418]
ENSG00000297479,,15,78540460,78540703,-1,lncRNA,"novel transcript, antisense to PSMA4"
ENSG00000213689,TREX1,3,48465811,48467645,1,protein_coding,three prime repair exonuclease 1 [Source:HGNC Symbol;Acc:HGNC:12269]
ENSG00000259530,,15,61598514,61643817,1,lncRNA,novel transcript
ENSG00000213988,ZNF90,19,20077994,20127076,1,protein_coding,zinc finger protein 90 [Source:HGNC Symbol;Acc:HGNC:13165]
ENSG00000308288,,9,78358609,78423174,1,lncRNA,novel transcript
ENSG00000297157,,10,45061879,45092985,1,lncRNA,novel transcript
ENSG00000297484,,15,53837622,53917413,1,lncRNA,novel transcript
ENSG00000308298,,9,70414008,70640314,1,lncRNA,"novel transcript, antisense to KLF9 and TRPM3"
ENSG00000297181,,10,45071678,45075050,1,lncRNA,novel transcript
ENSG00000297501,,15,53902571,53911088,-1,lncRNA,novel transcript
ENSG00000301637,,4,43974085,43980854,1,lncRNA,novel transcript
ENSG00000301640,,4,19013670,19037169,1,lncRNA,novel transcript
ENSG00000295462,,5,85291407,85336266,-1,lncRNA,novel transcript
ENSG00000259284,LINC02349,15,61713005,61731389,1,lncRNA,long intergenic non-protein coding RNA 2349 [Source:HGNC Symbol;Acc:HGNC:53271]
ENSG00000297210,,10,106245646,106337059,-1,lncRNA,novel transcript
ENSG00000295472,,5,90921784,90929663,-1,lncRNA,"novel transcript, antisense to ADGRV1"
ENSG00000297231,,10,106285450,106310957,1,lncRNA,novel transcript
ENSG00000295481,,5,14872968,14873429,1,lncRNA,novel transcript
ENSG00000301654,,4,44015703,44016389,1,lncRNA,novel transcript
ENSG00000246334,PRR7-AS1,5,177433655,177455513,-1,lncRNA,PRR7 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27961]
ENSG00000301657,,4,19035599,19047673,-1,lncRNA,novel transcript
ENSG00000297237,,10,69103689,69123714,-1,lncRNA,"novel transcript, antisense to SRGN and VPS26A"
ENSG00000301661,,4,40363409,40363999,1,lncRNA,novel transcript
ENSG00000301674,,4,183434928,183437410,1,lncRNA,novel transcript
ENSG00000297521,,15,61559015,61576663,1,lncRNA,novel transcript
ENSG00000297245,,10,107545285,107546241,1,lncRNA,novel transcript
ENSG00000301693,,4,114039323,114044013,1,lncRNA,novel transcript
ENSG00000259964,THSD4-AS1,15,71147650,71189114,-1,lncRNA,THSD4 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51420]
ENSG00000297246,,10,110374804,110376598,-1,lncRNA,novel transcript
ENSG00000301713,,4,22620679,22686022,1,lncRNA,novel transcript
ENSG00000278799,MIR6823,3,48549961,48550021,-1,miRNA,microRNA 6823 [Source:HGNC Symbol;Acc:HGNC:49952]
ENSG00000145040,UCN2,3,48561718,48563781,-1,protein_coding,urocortin 2 [Source:HGNC Symbol;Acc:HGNC:18414]
ENSG00000271646,IRF2-DT,4,184474666,184502681,1,lncRNA,IRF2 divergent transcript [Source:HGNC Symbol;Acc:HGNC:54871]
ENSG00000182261,NLRP10,11,7957537,7965447,-1,protein_coding,NLR family pyrin domain containing 10 [Source:HGNC Symbol;Acc:HGNC:21464]
ENSG00000297252,,10,69057599,69070308,1,lncRNA,novel transcript
ENSG00000235640,ELOAP1,2,123695302,123697396,1,processed_pseudogene,ELOA pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54534]
ENSG00000240673,RPS8P11,19,20079818,20080539,-1,processed_pseudogene,ribosomal protein S8 pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:57005]
ENSG00000297270,,10,69080581,69087571,1,lncRNA,novel transcript
ENSG00000286638,,5,91278138,91283352,1,lncRNA,novel transcript
ENSG00000297291,,10,69065110,69065636,-1,lncRNA,novel transcript
ENSG00000236885,,2,151114811,151186209,-1,lncRNA,novel transcript
ENSG00000234699,,10,103452067,103463033,1,lncRNA,novel transcript
ENSG00000284251,MIR711,3,48578902,48578977,-1,miRNA,microRNA 711 [Source:HGNC Symbol;Acc:HGNC:37316]
ENSG00000301729,,4,174554991,174677463,1,lncRNA,"novel transcript, antisense to GLRA3"
ENSG00000183396,TMEM89,3,48620759,48621769,-1,protein_coding,transmembrane protein 89 [Source:HGNC Symbol;Acc:HGNC:32372]
ENSG00000295516,,5,108746938,108748735,-1,lncRNA,"novel transcript, antisense to FER"
ENSG00000297306,,10,69087694,69087993,-1,lncRNA,novel transcript
ENSG00000188042,ARL4C,2,234493041,234497081,-1,protein_coding,ARF like GTPase 4C [Source:HGNC Symbol;Acc:HGNC:698]
ENSG00000234292,,5,91279826,91281142,-1,lncRNA,novel transcript
ENSG00000285630,,10,30587706,30591151,1,lncRNA,novel transcript
ENSG00000274612,BNIP3P14,19,20087013,20087576,-1,processed_pseudogene,BCL2 interacting protein 3 pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:49694]
ENSG00000295530,,5,172173813,172175485,-1,lncRNA,"novel transcript, sense intronic to STK10"
ENSG00000234640,,10,128315919,128320260,-1,lncRNA,novel transcript
ENSG00000224864,,19,20125044,20125484,1,transcribed_processed_pseudogene,ribosomal protein S16 (RPS16) pseudogene
ENSG00000284364,MIR6824,3,48633636,48633698,-1,miRNA,microRNA 6824 [Source:HGNC Symbol;Acc:HGNC:49946]
ENSG00000166840,GLYATL1,11,58905398,59043527,1,protein_coding,glycine-N-acyltransferase like 1 [Source:HGNC Symbol;Acc:HGNC:30519]
ENSG00000286193,CPLANE1-AS1,5,37248903,37254845,1,lncRNA,CPLANE1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:56117]
ENSG00000183762,KREMEN1,22,29072950,29168333,1,protein_coding,kringle containing transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:17550]
ENSG00000236311,TLX1NB,10,101089321,101141438,-1,lncRNA,TLX1 neighbor [Source:HGNC Symbol;Acc:HGNC:37183]
ENSG00000008300,CELSR3,3,48636463,48662886,-1,protein_coding,cadherin EGF LAG seven-pass G-type receptor 3 [Source:HGNC Symbol;Acc:HGNC:3230]
ENSG00000267220,,19,20131894,20151908,-1,transcribed_unprocessed_pseudogene,zinc finger (ZNF) pseudogene
ENSG00000233307,SRSF3P6,2,109732731,109733136,1,processed_pseudogene,SRSF3 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:54695]
ENSG00000297545,,15,61691733,61698670,1,lncRNA,novel transcript
ENSG00000270716,BNIP3P15,19,20136933,20137233,1,processed_pseudogene,BCL2 interacting protein 3 pseudogene 15 [Source:HGNC Symbol;Acc:HGNC:49695]
ENSG00000297602,,15,40310466,40323393,-1,lncRNA,novel transcript
ENSG00000256229,ZNF486,19,20167214,20200488,1,protein_coding,zinc finger protein 486 [Source:HGNC Symbol;Acc:HGNC:20807]
ENSG00000286068,,2,132685224,132816896,1,lncRNA,"novel transcript, antisense to NCKAP5"
ENSG00000297631,,15,65836996,65837757,-1,lncRNA,novel transcript
ENSG00000288035,,5,51394319,51665088,-1,lncRNA,novel transcript
ENSG00000237939,IDI1P1,2,138307319,138307970,1,processed_pseudogene,IDI1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54666]
ENSG00000297636,,15,101007513,101008087,-1,lncRNA,"novel transcript, antisense to LRRK1"
ENSG00000253593,,8,133886322,133902433,1,lncRNA,novel transcript
ENSG00000213083,VPS26CP1,2,206686517,206687362,-1,processed_pseudogene,VPS26C pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54684]
ENSG00000290717,ZNF658B,9,39443589,39552802,-1,lncRNA,zinc finger protein 658B (pseudogene) [Source:HGNC Symbol;Acc:HGNC:32033]
ENSG00000290723,,15,30572348,30602267,1,lncRNA,novel transcript
ENSG00000295579,,5,51465294,51469851,1,lncRNA,novel transcript
ENSG00000249884,RNF103-CHMP3,2,86505668,86721122,-1,protein_coding,RNF103-CHMP3 readthrough [Source:HGNC Symbol;Acc:HGNC:38847]
ENSG00000308266,,8,108707450,108723083,-1,lncRNA,"novel transcript, sense intronic to TMEM74"
ENSG00000297384,,10,133126251,133127541,-1,lncRNA,"novel transcript, antisense to ADGRA1"
ENSG00000247679,,5,177611240,177619754,1,lncRNA,novel transcript
ENSG00000301743,,4,184474802,184475778,-1,lncRNA,novel transcript
ENSG00000308276,,8,81577272,81593314,-1,lncRNA,novel transcript
ENSG00000297387,,10,101139364,101168275,1,lncRNA,novel transcript
ENSG00000301750,,4,174595179,174595680,-1,lncRNA,novel transcript
ENSG00000308277,,8,18886061,18904658,1,lncRNA,"novel transcript, antisense to PSD3"
ENSG00000250708,LINC02269,4,173699082,174001488,1,lncRNA,long intergenic non-protein coding RNA 2269 [Source:HGNC Symbol;Acc:HGNC:53184]
ENSG00000268894,PLCE1-AS1,10,94278280,94287478,-1,lncRNA,PLCE1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:45193]
ENSG00000253696,KBTBD11-OT1,8,1966872,1992616,1,lncRNA,KBTBD11 overlapping transcript 1 [Source:HGNC Symbol;Acc:HGNC:49147]
ENSG00000225258,,2,180571712,180692454,-1,lncRNA,novel transcript
ENSG00000267771,,19,20206844,20206954,-1,unprocessed_pseudogene,zinc finger protein (ZNF) pseudogene
ENSG00000251026,NIHCOLE,5,104063083,104430245,1,lncRNA,ncRNA involved in NHEJ oncogenic ligation efficiency [Source:HGNC Symbol;Acc:HGNC:53024]
ENSG00000183022,TPM3P8,2,230573167,230573809,-1,processed_pseudogene,tropomyosin 3 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:39171]
ENSG00000280079,,19,20220597,20222186,-1,TEC,TEC
ENSG00000271524,BNIP3P17,19,20221869,20222463,1,processed_pseudogene,BCL2 interacting protein 3 pseudogene 17 [Source:HGNC Symbol;Acc:HGNC:49697]
ENSG00000283980,GNG14,19,12687998,12688422,1,protein_coding,G protein subunit gamma 14 [Source:HGNC Symbol;Acc:HGNC:53439]
ENSG00000289159,,9,70419209,70420950,-1,lncRNA,novel transcript
ENSG00000138400,MDH1B,2,206737763,206765328,-1,protein_coding,malate dehydrogenase 1B [Source:HGNC Symbol;Acc:HGNC:17836]
ENSG00000275395,FCGBP,19,39863323,39934626,-1,protein_coding,Fc gamma binding protein [Source:HGNC Symbol;Acc:HGNC:13572]
ENSG00000297403,,10,101135762,101140460,-1,lncRNA,"novel transcript, antisense to TLX1"
ENSG00000297415,,10,101093228,101097763,1,lncRNA,novel transcript
ENSG00000308336,,9,34125793,34135636,1,lncRNA,"novel transcript, antisense to DCAF12"
ENSG00000236208,C10orf71-AS1,10,49296112,49299081,-1,lncRNA,C10orf71 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:45007]
ENSG00000308345,,9,70419179,70419600,1,lncRNA,novel transcript
ENSG00000215112,FAM74A1,9,39370940,39380352,1,lncRNA,family with sequence similarity 74 member A1 [Source:HGNC Symbol;Acc:HGNC:32029]
ENSG00000289580,,10,90807591,90816608,1,lncRNA,"novel transcript, antisense to HTR7"
ENSG00000295603,,5,132066405,132068767,1,lncRNA,novel transcript
ENSG00000308293,,8,46881209,46887663,-1,lncRNA,novel transcript
ENSG00000295615,,5,71873397,71885373,1,lncRNA,novel transcript
ENSG00000253764,KBTBD11-AS1,8,1971111,1974803,-1,lncRNA,KBTBD11 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55530]
ENSG00000295663,,5,69906514,69916160,-1,lncRNA,novel transcript
ENSG00000308378,,9,124035687,124089078,1,lncRNA,novel transcript
ENSG00000295696,,5,69864255,69872771,-1,lncRNA,novel transcript
ENSG00000297439,,10,49297050,49297458,1,lncRNA,novel transcript
ENSG00000234921,,9,124031618,124032574,-1,lncRNA,"novel transcript, antisense to LHX2"
ENSG00000297443,,10,47090866,47095798,-1,lncRNA,novel transcript
ENSG00000297481,,10,4334386,4336860,1,lncRNA,novel transcript
ENSG00000295698,,5,58066965,58069677,-1,lncRNA,novel transcript
ENSG00000308400,,9,124077619,124079131,-1,lncRNA,novel transcript
ENSG00000308405,,9,75150530,75168347,1,lncRNA,novel transcript
ENSG00000229847,EMX2OS,10,117473213,117545068,-1,lncRNA,EMX2 opposite strand/antisense RNA [Source:HGNC Symbol;Acc:HGNC:18511]
ENSG00000308426,,9,75140675,75151066,-1,lncRNA,"novel transcript, antisense to OSTF1"
ENSG00000308512,,9,111163309,111164093,1,lncRNA,novel transcript
ENSG00000250802,ZBED3-AS1,5,77086688,77166909,1,lncRNA,ZBED3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44188]
ENSG00000227531,,9,111139246,111284939,-1,lncRNA,novel transcript
ENSG00000308357,,8,11680725,11681970,1,lncRNA,"novel transcript, sense intronic to GATA4"
